"A101_01","A102_01","A202_01","A202_02","A203_06","A203_05","A203_03","A203_04","A203_10","A203_01","A203_07","A203_08","A203_09","A204","A205_01","A206_01","A206_02","A206_03","A207_01","A207_02","A207_03","A207_04","A207_05","A208_01","A208_02","A208_03","A208_04","A501_01","A501_02","A501_03","A501_04","A502","A502_01","A502_02","A502_03","A502_04","A502_05","A502_06","A502_07","A502_08","A502_09","A601_01","A602","A603_01","A603_02","A603_03","A603_04","A604","A605","A702","Bula"
5,"Öffentlicher Nahverkehr, Digitalisierung, Wohnformen",100,100,5,1,5,5,3,1,3,1,4,1,"Allgemeine Zeitung Mainz",1,1,1,5,5,5,5,5,4,3,3,2,4,4,4,4,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1963",2,2,1,2,2,5,1,1,"RLP"
4,"Bildungswesen",79,51,4,3,5,3,3,5,2,3,4,2,NA,4,3,4,3,3,3,4,4,3,3,5,3,2,3,2,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1987",2,2,1,2,2,2,1,1,"RLP"
4,"Erneuerbare Energien",84,91,3,2,4,3,1,3,1,2,4,1,NA,4,3,3,5,5,5,5,5,5,1,4,1,3,5,3,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1995",1,2,1,2,2,6,1,1,"RLP"
5,"Energiekosten ",101,101,5,5,5,5,3,2,3,2,3,1,"Rheinzeitung",1,1,1,5,5,5,3,1,5,1,4,2,3,3,1,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1950",1,2,1,2,2,4,1,1,"RLP"
4,"Digitalisierung der Verwaltung",77,88,5,6,5,4,1,2,2,1,4,2,NA,3,4,2,4,2,4,4,4,5,3,4,3,4,5,4,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1986",1,2,1,1,2,2,2,1,"RLP"
4,"Digitalisierung",82,87,5,5,5,5,3,3,4,2,4,2,NA,2,4,4,5,5,4,4,4,3,5,3,5,4,4,3,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1967",2,2,1,2,2,6,1,1,"RLP"
3,"Kinderbetreuung ",71,82,2,1,4,4,1,5,2,2,3,2,NA,2,3,2,3,1,3,3,3,3,4,4,2,2,2,3,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1993",2,2,1,1,2,2,2,1,"RLP"
4,"Gleichberechtigung zum Westen, GEG",73,56,3,2,5,4,2,4,2,1,4,1,"Thüringer Allgemeine",4,4,4,NA,NA,NA,NA,NA,3,3,4,3,5,3,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2000",1,2,2,1,1,6,1,1,"TH"
5,NA,97,101,4,1,6,4,3,6,4,1,4,2,NA,1,1,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,NA,NA,NA,2,NA,NA,1,"TH"
4,"Internt",71,64,3,5,4,5,3,1,3,1,3,2,NA,4,4,5,NA,NA,NA,NA,NA,5,4,3,5,3,3,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1963",2,2,1,2,1,6,1,1,"TH"
5,"Straßenbeläge erneuern, ",101,100,6,6,5,5,1,5,1,5,5,1,"Allgemeine Zeitung Mainz",4,1,3,5,1,1,1,1,4,2,4,3,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1956",4,NA,1,NA,1,6,3,1,"RLP"
5,"Straßenbau",101,101,4,3,4,4,3,5,2,2,4,1,"Thüringer Allgemeine",1,3,2,NA,NA,NA,NA,NA,5,1,5,2,5,5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1968",1,2,1,2,2,6,5,1,"TH"
4,"Gerechtigkeit ",77,62,4,2,5,5,2,6,2,3,6,2,NA,5,3,4,4,3,3,5,1,4,2,2,3,5,3,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1991",2,2,1,2,2,3,3,1,"RLP"
5,"Nachhaltigkeit ",82,55,5,5,6,1,4,5,3,1,5,1,"Öffentlicher Anzeiger",3,3,1,5,5,2,3,2,4,1,4,1,4,4,1,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"1976",2,2,1,1,2,4,2,1,"RLP"
4,"ÖPNV",75,79,5,5,6,5,4,5,3,3,4,2,NA,3,3,2,NA,NA,NA,NA,NA,4,3,5,3,4,4,4,4,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1970",2,1,2,2,2,6,1,1,"TH"
5,"Digitalisierung",88,101,3,6,4,1,2,2,3,1,6,2,NA,3,5,4,3,3,3,3,1,4,2,4,1,3,3,3,4,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1973",4,NA,1,NA,1,5,3,1,"RLP"
5,"Bildung, ""Gleiches Gehalt für gleiche Arbeit """,87,16,4,2,5,1,2,3,2,2,3,1,"Thüringer Allgemeine",5,5,4,NA,NA,NA,NA,NA,5,4,5,4,4,4,4,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1980",2,2,1,1,2,6,1,1,"TH"
5,"Ärzte auf dem land",100,90,5,4,6,5,4,4,4,4,5,2,NA,2,3,4,4,4,4,3,3,3,2,1,3,5,5,5,5,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1979",2,2,1,1,2,5,1,1,"RLP"
4,"die Verkehrswende",51,99,2,5,4,4,1,4,1,2,3,2,NA,3,3,3,5,5,5,5,5,2,3,2,3,4,3,3,4,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1988",1,2,1,2,2,2,5,1,"RLP"
4,"Lehrermangel, Investition in unsere Kinder/Schule",95,57,3,3,5,5,3,4,3,1,5,2,NA,3,4,3,NA,NA,NA,NA,NA,3,3,2,4,4,3,4,4,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1976",2,2,1,1,2,3,2,1,"TH"
4,"Infrastrukturausbau, wie Internet ",70,51,2,3,5,4,4,4,2,3,6,2,NA,4,2,4,NA,NA,NA,NA,NA,4,3,4,2,5,5,5,5,4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2000",2,2,2,2,1,6,1,1,"TH"
5,"Wiederbelebung der Innenstadt",76,58,4,3,3,1,1,5,1,2,4,2,NA,4,3,3,5,5,5,5,5,3,2,3,2,4,3,5,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1978",1,1,2,2,2,3,3,1,"RLP"
5,"Verkehrsprobleme, Bauvorhaben, Lärmemissionen",94,100,5,5,6,5,3,1,2,2,4,1,"Allgemeine Zeitung Mainz u. Rheinhessen",3,1,1,4,3,4,5,3,4,3,4,3,4,5,3,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1941",1,2,1,2,2,6,5,1,"RLP"
4,"Mobilität, Angebote für Senioren",80,80,2,2,4,4,2,5,2,1,2,2,NA,2,2,1,5,5,3,4,3,3,3,1,3,2,2,1,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1999",2,2,1,2,2,2,1,1,"RLP"
4,"Digitalisieung",101,88,5,5,5,5,5,1,5,1,5,1,"Az",2,3,2,5,5,3,4,2,4,5,5,5,5,5,4,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"1968",1,1,2,2,2,4,1,1,"RLP"
5,"Verkehrssituation",83,88,5,3,5,4,3,3,1,4,4,1,"Allgemeine Zeitung Mainz",3,2,1,3,5,5,4,1,4,2,4,2,4,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1955",2,2,2,2,1,6,5,1,"RLP"
4,"Naturschutz + ÖPNV - Ausbau",76,91,5,3,3,5,2,1,3,3,4,1,"Mainzer Allgemeine Zeitung Ausgabe Landskrone ",2,2,4,5,4,5,5,4,2,2,3,2,2,3,3,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"1959",2,2,1,2,2,5,2,1,"RLP"
4,"Sicherheit und Sauberkeit",93,62,3,2,4,2,3,3,3,2,3,2,NA,3,2,2,NA,NA,NA,NA,NA,4,3,2,4,4,3,3,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1960",1,1,2,2,2,4,1,1,"TH"
3,"zuwanderung/Abschiebung",53,39,1,1,1,2,2,2,3,1,5,2,NA,5,4,5,NA,NA,NA,NA,NA,4,1,2,1,4,4,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1983",1,2,1,1,2,6,5,1,"TH"
4,"sozialer Wohnungsbau",78,96,2,5,4,5,3,4,2,2,3,2,NA,3,2,1,5,3,3,4,3,2,2,4,2,3,2,1,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1963",2,1,2,2,2,6,2,1,"RLP"
4,"Unsinnige Bürokratie",66,62,2,1,1,1,2,1,3,2,4,2,NA,2,3,4,4,2,3,3,2,4,3,3,3,4,4,1,4,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1968",1,1,2,2,2,6,1,1,"RLP"
3,"Gibt keins. Wird alles vor den Baum gefahren ",54,52,1,1,1,1,1,6,1,1,6,2,NA,5,5,5,NA,NA,NA,NA,NA,1,1,5,1,5,5,5,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1998",1,1,2,2,2,6,3,1,"TH"
5,"öffentliche Verkehrsmitteln, Ärzte",101,100,4,4,5,5,2,3,1,1,3,1,"Allgemeine Zeitung",3,2,3,5,5,5,5,5,2,2,1,3,3,3,3,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1969",1,2,1,1,2,5,1,1,"RLP"
4,"Innenstadtbelebung, Handel, Gastronomie",70,53,6,5,3,4,1,4,6,3,4,1,"Thüringer Allgemeine ",4,4,5,NA,NA,NA,NA,NA,4,4,3,5,4,4,4,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1968",2,2,2,1,2,4,2,1,"TH"
2,"Fällt mir nichts ein, hier ist alles für mich passend ",44,69,3,1,5,4,3,1,2,1,3,2,NA,3,4,5,5,5,5,5,5,2,3,2,2,2,2,2,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1986",2,2,1,2,2,2,2,1,"RLP"
5,"wiederkehrende Beiträge ( Gebühren )",100,101,5,6,3,5,3,1,3,1,2,2,NA,2,2,2,5,5,5,4,3,3,3,3,2,5,5,5,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1953",1,2,1,1,1,6,1,1,"RLP"
4,"Erneuerbareenergien",81,93,4,2,4,4,3,2,3,2,3,2,NA,2,2,3,5,5,5,5,5,4,3,3,4,4,3,4,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1986",1,2,1,1,2,4,1,1,"RLP"
5,"Lärmreduzierung durch landwirtschaftliche Betriebe ",88,51,4,5,3,4,4,5,4,2,3,2,NA,3,4,4,5,5,5,5,5,4,1,4,2,4,5,4,5,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1966",2,2,1,2,2,4,1,1,"RLP"
5,"Verkehr insgsamt",97,98,5,2,6,5,2,2,2,3,3,1,"Allgemeine Zeitung ",1,1,1,2,5,4,5,4,4,3,4,4,5,4,4,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1957",1,2,1,2,1,6,5,1,"RLP"
5,"Unterstützung Ansiedelung Einzelhandel ",101,101,3,2,6,4,2,4,2,2,6,2,NA,2,3,2,NA,NA,NA,NA,NA,3,2,1,2,5,5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1968",2,2,1,1,2,6,1,1,"TH"
4,"Bildung",78,80,4,5,5,4,3,4,4,2,3,1,"Thüringer Allgemeine ",1,1,1,NA,NA,NA,NA,NA,2,2,3,3,4,5,5,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1981",1,2,1,1,1,2,2,1,"TH"
4,"Innere Sicherheit",73,101,3,6,3,2,1,5,2,1,6,2,NA,2,2,4,4,5,3,3,3,3,1,5,1,1,1,1,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1978",1,2,1,2,2,3,2,1,"RLP"
5,"Kita",101,80,4,4,4,2,4,5,3,3,4,2,NA,1,2,2,3,5,5,5,2,4,2,4,1,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"1987",2,2,1,1,2,3,1,1,"RLP"
5,"Neubau der Grundschule",81,81,2,4,4,3,3,2,1,2,4,2,NA,4,3,3,4,4,4,4,4,3,4,3,4,4,4,3,5,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1986",1,2,1,1,2,3,5,1,"RLP"
5,"Das Wohl des deutschen Volkes, die Achtung der geleisteten Anstrengungen unserer Rentner und das sofortige Aussetzen der jetzigen Ausländerpolitik. Ja ich sympatisiere mit der AfD und werde sie bei jeder Gelegenheit wählen!!",88,88,6,6,6,1,4,6,4,4,6,2,NA,3,1,1,NA,NA,NA,NA,NA,5,1,5,1,5,5,1,5,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"1967",1,2,1,2,2,6,1,1,"TH"
4,"Innenstadt beleben",74,74,1,1,5,6,4,5,3,2,4,2,NA,4,4,4,NA,NA,NA,NA,NA,4,3,4,4,5,5,4,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1966",1,2,1,2,2,6,3,1,"TH"
4,"Umweltschutz ",80,33,4,NA,2,3,3,3,2,5,4,2,NA,1,5,3,NA,NA,NA,NA,NA,3,2,4,5,3,4,2,5,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"2000",1,2,1,2,2,2,3,1,"TH"
5,"Die Hohheit der AfD muss gebrochen werden ",101,101,4,4,6,5,1,3,3,1,5,2,NA,2,3,3,NA,NA,NA,NA,NA,5,4,5,2,5,5,4,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1967",2,2,1,2,1,6,5,1,"TH"
4,"Öffentliche Verkehrsmittel in und aus der Stadt zum Wohnort",67,70,6,2,6,5,5,6,3,2,5,1,"Allgemeine  Zeitung ",3,2,4,5,4,5,5,5,5,3,5,4,5,5,5,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"1967",1,2,1,2,2,6,1,1,"RLP"
5,"Integration von Migranten",89,89,4,1,6,6,4,1,2,2,3,2,NA,1,2,2,NA,NA,NA,NA,NA,4,4,4,4,5,4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1956",1,2,1,2,2,6,3,1,"TH"
4,"Vorantreiben des Baus einer Umgehungs- bzw. neuer Zufahrtsstraße zur Zentralklinik sowie einer zweiten Sporthalle für die neu entstehende Grundschule",83,94,3,2,6,3,3,3,3,2,4,1,"Thüringringische Landeszeitung",3,2,2,NA,NA,NA,NA,NA,4,4,4,5,4,4,3,4,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1965",2,2,1,2,2,6,2,1,"TH"
5,"Bildung und angemessene Betreuung für Kinder",99,100,6,4,6,5,3,6,4,4,4,1,"Rhein Zeitung",3,1,1,5,5,4,3,2,5,3,5,4,5,5,5,5,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1975",2,2,1,1,2,6,1,1,"RLP"
5,"Bildung",101,101,5,5,4,4,3,1,2,4,5,2,NA,2,2,1,NA,NA,NA,NA,NA,5,1,4,2,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1987",2,2,1,1,2,2,5,1,"TH"
4,"Sperrung des Lkw-Durchgangsverkehrs durch den Ort Luisenthal",60,101,1,1,4,4,4,4,4,2,6,2,NA,5,3,3,NA,NA,NA,NA,NA,5,1,5,1,3,2,5,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1945",1,2,1,2,2,4,1,1,"TH"
5,"Schwimmbadneubau",101,101,5,5,5,3,3,1,3,3,4,1,"Allgemeine Zeitung Mainz",2,2,2,5,5,5,5,5,4,4,5,4,5,5,4,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1958",1,2,1,2,2,6,2,1,"RLP"
4,"Energiekosten ",83,23,4,4,3,2,3,1,3,1,4,2,NA,3,4,3,NA,NA,NA,NA,NA,4,4,4,4,5,5,5,5,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"1987",1,1,2,2,1,6,1,1,"TH"
5,"Rentenanpassung",101,100,2,2,5,5,4,3,1,3,3,2,NA,1,1,1,5,5,5,5,3,3,3,3,2,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1960",1,2,1,2,2,6,5,1,"RLP"
5,"Dorfgemeinschaft",101,101,5,5,3,6,3,1,3,4,4,1,"Allgemeine Zeitung",1,1,1,5,5,5,5,5,5,5,5,5,5,5,3,5,7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"1951",2,2,1,2,2,6,1,1,"RLP"
4,"Kampf gegen die erstarkende AfD",69,101,3,4,5,2,1,3,1,1,5,2,NA,2,5,4,NA,NA,NA,NA,NA,4,3,4,3,4,3,1,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1999",1,2,2,2,1,3,1,1,"TH"
4,NA,84,64,3,1,1,5,4,3,4,4,4,2,NA,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1994",2,2,2,2,1,6,1,1,"RLP"
4,"Bezahlbarer Wohnraum OHNE zusätzliche Klimaschäden zu begehen ",67,88,1,4,1,4,2,4,1,1,4,2,NA,3,3,3,4,5,5,5,5,3,2,2,2,4,3,3,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1995",2,2,1,2,2,2,5,1,"RLP"
5,"Bildung",101,101,6,5,5,4,3,5,1,3,6,1,"Allgemeine Zeitung Mainz",1,1,1,5,5,5,5,5,5,3,5,5,5,5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1978",2,2,2,1,2,6,5,1,"RLP"
5,"Migration ",101,101,5,6,6,5,5,5,2,4,3,1,"AZ",2,5,5,4,3,4,4,5,4,3,4,4,5,5,5,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1942",1,2,1,2,2,6,3,1,"RLP"
5,"Wärmeversorgungskonzept",101,101,4,2,5,5,1,4,3,1,3,1,"Öffentlicher Anzeiger",3,1,1,4,3,4,5,2,5,3,5,3,2,2,3,4,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1961",1,2,1,2,2,4,1,1,"RLP"
3,"Klimawandel",40,68,2,5,1,5,2,1,3,1,3,2,NA,3,3,4,NA,NA,NA,NA,NA,3,3,2,3,4,5,5,5,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"1952",1,2,1,2,2,5,5,1,"TH"
5,"Reform der Gemeindefinanzierung",101,77,5,2,6,5,5,3,6,3,6,1,"Öffentlicher Anzeiger (Rhein-Zeitung)",5,1,1,4,4,5,5,2,5,4,5,5,5,5,5,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"1951",1,2,1,2,2,6,1,1,"RLP"
5,"Mehr Fachärzte zulassen, da man nur sehr schwer Termine erhält oder gar nicht angenommen wird.",101,94,5,2,5,6,4,4,3,2,3,2,NA,3,2,1,NA,NA,NA,NA,NA,3,2,2,2,4,4,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1961",2,2,1,2,2,6,5,1,"TH"
4,"Radverkehr ",85,101,4,4,4,4,2,3,2,1,3,1,"Öffentlicher Anzeiger ",4,3,4,2,2,4,5,3,4,3,4,3,4,3,3,4,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1999",1,2,2,2,1,6,3,1,"RLP"
3,"Verkehrswende",37,84,2,3,5,5,1,1,1,1,5,2,NA,1,4,4,3,5,5,5,5,4,3,4,3,4,4,3,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1966",2,1,2,2,2,4,5,1,"RLP"
5,"Kindergärten und Schulen",101,86,6,5,4,4,2,4,2,5,4,2,NA,3,2,1,NA,NA,NA,NA,NA,3,2,3,4,3,3,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1990",2,2,1,1,2,3,4,1,"TH"
5,"de Verbesserung des ÖPNV",101,100,3,5,6,6,3,1,3,2,3,1,"Thüringer Allgemeine",2,1,1,NA,NA,NA,NA,NA,5,4,5,3,5,5,4,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1953",1,2,1,2,2,6,2,1,"TH"
4,"Verkehrsberuhigung",83,88,2,6,2,5,3,1,4,1,3,2,NA,1,2,2,5,2,5,4,3,5,4,4,3,4,5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1949",1,2,1,2,2,6,1,1,"RLP"
4,"Rechtsradikalismus ",74,101,1,4,4,5,1,3,1,1,4,2,NA,5,3,3,NA,NA,NA,NA,NA,4,3,4,3,4,4,3,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1958",1,2,1,2,2,2,5,1,"TH"
5,"Kauf-/Mietpreise",101,73,3,2,4,2,3,5,3,2,5,1,"allgemeine Zeitung",3,4,3,4,3,3,5,5,4,4,4,5,5,5,5,5,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1999",2,2,2,2,1,6,1,1,"RLP"
4,"Wohnungsangebot",1,75,4,3,1,3,1,4,1,3,3,2,NA,2,2,3,5,5,5,3,2,4,3,3,3,3,3,3,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1983",2,2,1,1,2,3,5,1,"RLP"
4,"Sauberkeit",79,78,4,4,2,4,3,5,3,3,5,2,NA,3,2,2,NA,NA,NA,NA,NA,3,2,3,4,4,4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1977",1,1,2,2,2,5,4,1,"TH"
5,NA,101,101,5,4,6,6,4,4,3,3,6,1,"AZ Mainz",1,3,1,5,5,5,5,5,4,3,5,3,5,5,5,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"16.02.1957",1,2,1,2,2,6,2,1,"RLP"
5,"Hochwasserschutz",101,101,1,5,6,6,2,1,3,1,2,2,NA,1,1,1,5,5,5,2,1,5,1,4,1,5,4,4,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1940",1,2,1,2,2,5,2,1,"RLP"
3,"Bildung",31,72,2,2,3,1,3,1,3,2,4,2,NA,4,3,2,NA,NA,NA,NA,NA,3,2,2,3,2,2,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1996",1,2,1,2,2,1,2,1,"TH"
4,"Branchensterben",83,84,4,4,6,6,3,5,2,2,6,2,NA,3,3,3,NA,NA,NA,NA,NA,4,3,4,4,4,4,4,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1970",1,2,1,1,2,6,1,1,"TH"
4,NA,96,78,4,4,1,3,3,3,1,2,3,2,NA,1,2,1,5,5,5,5,4,4,3,3,3,3,4,2,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1980",2,1,NA,NA,NA,4,5,1,"RLP"
4,"Fahradwege",84,84,1,6,1,1,1,5,1,1,4,NA,NA,4,1,1,4,5,5,5,5,5,1,4,2,3,4,2,4,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1956",1,2,1,2,1,5,5,1,"RLP"
5,"Mehr Schwimmhallen ",101,101,1,1,1,2,1,4,1,1,2,2,NA,3,5,5,NA,NA,NA,NA,NA,3,1,3,1,3,1,3,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Datenschutz ",1,2,2,2,1,5,5,1,"TH"
4,"das Angebot an KIta-Plätzen und in der Grundschule ausbauen",74,99,5,5,6,6,3,2,3,2,3,2,NA,3,2,4,4,3,5,5,5,4,3,4,3,4,4,3,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1947",1,2,1,2,2,4,2,1,"RLP"
5,"Freizeit ",65,51,4,1,5,4,6,4,5,4,6,2,NA,3,3,3,4,3,3,3,3,1,1,3,1,5,4,5,5,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"1977",2,2,1,2,2,2,1,1,"RLP"
5,"Personalmangel in Kitas und Schulen",82,68,4,3,5,4,3,6,2,3,5,1,"AZ",3,3,2,4,3,5,4,3,3,3,3,4,4,5,4,5,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1985",2,2,1,1,2,3,3,1,"RLP"
5,"Schaffung von Wohnraum (nicht Einfamilienhäuser), Kinder- und Seniorenbetreuung",101,101,5,3,6,5,3,1,3,2,4,1,"Allgemeine Zeitung Mainz",1,1,1,3,5,4,5,2,5,3,5,4,5,4,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1954",1,2,1,2,2,6,2,1,"RLP"
